recording_id,lat,lon,ndvi_raw,naturalness_raw,nightlights_raw,hfi_raw,road_impact_raw,ndvi_norm,naturalness_norm,nightlights_norm,hfi_norm,road_impact_norm,raw_hqi,hqi
546910,49.0464,6.3533,0.748451057647606,0.5017932368652865,2.161625361378556,0.608149198730491,10353.551165568946,0.8509617734564225,0.4572278316041826,0.005762852776019837,0.6066526468361354,0.0979282488988033,0.2676521974674678,0.6692525831482689
546828,51.0177,4.516,0.676460446224824,0.6933538323436372,9.29939903467569,0.7625097726370879,15479.24562110158,0.7691110529015103,0.6659992712189695,0.02479202386306191,0.7874247609525111,0.14640922652606098,0.25952009210710025,0.658217226389686
546497,44.0637,1.9519,0.689202527225714,0.6790888203055295,2.0644972946256392,0.5499349112380041,33852.648497254195,0.7835983379888244,0.6504526130355301,0.005503911167026352,0.5384777265474671,0.3201926116854841,0.2838009522714561,0.6911666217116887
546489,44.0628,1.9504,0.69307659924075,0.6759120244811233,2.0367436784630026,0.5445080673291434,36935.56879191342,0.7880030177053239,0.6469903966231862,0.005429920545522245,0.5321223339653046,0.3493521706737619,0.2823089531961174,0.6891419624936613
546196,44.0626,1.9511,0.6915880061158615,0.6783805824610885,2.062794570389724,0.5431663397518954,36323.71960794614,0.7863105411798827,0.6496807432571741,0.005499371736066178,0.5305510329227592,0.3435650433183349,0.28327431455079777,0.6904519685102787
546193,44.1464,1.8777,0.5940711159830266,0.8085219457738783,0.6098608041697359,0.4904503836825088,5302.026678114373,0.6754373652768255,0.7915147133614941,0.0016258774952815549,0.46881522445073753,0.050148802077605574,0.32484754854899367,0.7468673060456252
546192,44.1464,1.8777,0.5940711159830266,0.8085219457738783,0.6098608041697359,0.4904503836825088,5302.026678114373,0.6754373652768255,0.7915147133614941,0.0016258774952815549,0.46881522445073753,0.050148802077605574,0.32484754854899367,0.7468673060456252
546190,44.1464,1.8777,0.5940711159830266,0.8085219457738783,0.6098608041697359,0.4904503836825088,5302.026678114373,0.6754373652768255,0.7915147133614941,0.0016258774952815549,0.46881522445073753,0.050148802077605574,0.32484754854899367,0.7468673060456252
545849,46.5761,0.3222,0.5731463685636853,0.42903327410793446,15.46789987747629,0.7770153482755026,68342.26280783754,0.6516466845220203,0.37793071868156486,0.04123713171613764,0.804412282495531,0.6464099143885933,0.09642642487058083,0.4368973192728854
545641,51.1404,4.9915,0.6791877596952908,0.6750753074641769,4.507195983829766,0.7281390679234613,13180.583121388825,0.7722119096427572,0.6460785044057816,0.012016100177004753,0.7471731293505739,0.12466750817199458,0.2662372587390861,0.6673324956718663
545640,51.1404,4.9915,0.6791877596952908,0.6750753074641769,4.507195983829766,0.7281390679234613,13180.583121388825,0.7722119096427572,0.6460785044057816,0.012016100177004753,0.7471731293505739,0.12466750817199458,0.2662372587390861,0.6673324956718663
545639,51.1404,4.9915,0.6791877596952908,0.6750753074641769,4.507195983829766,0.7281390679234613,13180.583121388825,0.7722119096427572,0.6460785044057816,0.012016100177004753,0.7471731293505739,0.12466750817199458,0.2662372587390861,0.6673324956718663
545636,51.1404,4.9915,0.6791877596952908,0.6750753074641769,4.507195983829766,0.7281390679234613,13180.583121388825,0.7722119096427572,0.6460785044057816,0.012016100177004753,0.7471731293505739,0.12466750817199458,0.2662372587390861,0.6673324956718663
545635,51.1404,4.9915,0.6791877596952908,0.6750753074641769,4.507195983829766,0.7281390679234613,13180.583121388825,0.7722119096427572,0.6460785044057816,0.012016100177004753,0.7471731293505739,0.12466750817199458,0.2662372587390861,0.6673324956718663
545634,51.1404,4.9915,0.6791877596952908,0.6750753074641769,4.507195983829766,0.7281390679234613,13180.583121388825,0.7722119096427572,0.6460785044057816,0.012016100177004753,0.7471731293505739,0.12466750817199458,0.2662372587390861,0.6673324956718663
545633,51.1404,4.9914,0.6814459555247845,0.6741223248474263,4.50264044497398,0.7283610633060824,13180.583121388825,0.7747793965989753,0.645039900655725,0.01200395519563546,0.7474331087846019,0.12466750817199458,0.26671128596960697,0.6679757558573005
545629,51.1404,4.9915,0.6815945274370137,0.6750753074641769,4.507195983829766,0.7281390679234613,13180.583121388825,0.7749483174878223,0.6460785044057816,0.012016100177004753,0.7471731293505739,0.12466750817199458,0.2670581810926056,0.668446496369193
543791,52.0149,5.0378,0.5304457193441988,0.3485550726305205,14.954346135947855,0.8552562044933436,105725.88892371656,0.6030975912763492,0.2902219185596347,0.03986800704824648,0.8960403752838672,1.0,0.011105099320584066,0.321115338489886
543790,52.0149,5.0378,0.5304457193441988,0.3485550726305205,14.954346135947855,0.8552562044933436,105725.88892371656,0.6030975912763492,0.2902219185596347,0.03986800704824648,0.8960403752838672,1.0,0.011105099320584066,0.321115338489886
543788,52.0149,5.0378,0.5304457193441988,0.3485550726305205,14.954346135947855,0.8552562044933436,105725.88892371656,0.6030975912763492,0.2902219185596347,0.03986800704824648,0.8960403752838672,1.0,0.011105099320584066,0.321115338489886
542689,46.5878,0.2042,0.6209996709457263,0.9801327888827704,0.31645391139631823,0.4339062402405129,8658.257197792887,0.7060541579896321,0.9785440065200645,0.0008436602078954029,0.40259621468536655,0.08189344432034051,0.38770474035048763,0.8321652093109614
542181,44.0626,1.951,0.7242987013232154,0.6782940521297378,2.536340345061134,0.5431428292131686,36323.71960794614,0.8235014181520257,0.649586438570966,0.0067618359127435005,0.530523499662924,0.3435650433183349,0.29415963862452843,0.7052234734605021
541981,45.8271,1.293,0.6015663593646957,0.5410587446700365,14.682476468487362,0.7896030446503061,83708.7193343433,0.6839591858225794,0.5000211658550658,0.03914320760064881,0.8191537700913544,0.7917523341396627,0.12031610676274111,0.4693158813606163
541864,50.4589,3.1367,0.5294075637102439,0.41932866322469897,5.034212143680667,0.7205344105496309,11969.91208229767,0.6019172458811931,0.36735419285726834,0.013421115400302828,0.7382672931269417,0.11321647142578495,0.14766775778699465,0.5064323737833427
