recording_id,lat,lng,country,quality,month,hqi,bout_count,bouts_per_minute,mean_min_frequency_hz,std_min_frequency_hz,min_min_frequency_hz,max_min_frequency_hz,mean_peak_frequency_hz,std_peak_frequency_hz,min_peak_frequency_hz,max_peak_frequency_hz,mean_spectral_entropy,std_spectral_entropy,min_spectral_entropy,max_spectral_entropy,mean_temporal_entropy,std_temporal_entropy,min_temporal_entropy,max_temporal_entropy,mean_harmonicity_hnr_db,std_harmonicity_hnr_db,min_harmonicity_hnr_db,max_harmonicity_hnr_db,mean_bout_duration_s,std_bout_duration_s,min_bout_duration_s,max_bout_duration_s,mean_syllable_rate_per_s,std_syllable_rate_per_s,min_syllable_rate_per_s,max_syllable_rate_per_s,mean_modulation_index,std_modulation_index,min_modulation_index,max_modulation_index
236600,43.2847,5.3724,France,C,4,0.0883568961492238,12,14.693877551020408,2712.837605259687,285.16969060520904,2519.9500475013783,3628.5269219403576,4085.9375,86.29188294677547,3867.1875,4171.875,4.103919983333333,0.22550144467414854,3.6994908,4.469094,5.190261033333333,0.1863462376889202,4.7203665,5.417878,11.18076109059698,1.0411851183910672,10.119518257871627,13.250132711253418,3.0,0.0,3.0,3.0,3.75,1.3684608818615112,1.0,5.666666666666667,1.4006758250000002,0.3265230212219325,1.0226196,2.1170382
236601,43.2847,5.3724,France,B,4,0.0883568961492238,7,9.545454545454547,3061.4585248692006,529.7607707931921,2519.9500475013783,3750.807288950415,4168.526785714285,50.77818377713092,4125.0,4265.625,3.629841914285715,0.11543233037230607,3.3686159,3.7352865,5.266745614285715,0.049400328665923095,5.1502647,5.3130226,12.639275240254026,0.8351587244734618,11.473529912808758,13.761083830327289,3.0,0.0,3.0,3.0,4.571428571428571,0.3433858357584752,4.333333333333333,5.333333333333333,1.2223824428571428,0.0433916426110854,1.1690288,1.3156978
236602,43.2847,5.3724,France,B,4,0.0883568961492238,5,13.636363636363637,3628.5269219403576,0.0,3628.5269219403576,3628.5269219403576,4129.6875,27.332587007087344,4101.5625,4171.875,3.6425797799999997,0.16936844356477268,3.4971824,3.968546,4.80500656,0.3609164657472784,4.195249,5.1815805,13.425869824382906,0.11512145778937034,13.279174685009744,13.61315777074517,3.0,0.0,3.0,3.0,2.8,1.2400716825158848,1.0,4.333333333333333,1.8709993599999997,0.5718075401840748,1.3074803,2.8965368
236968,44.4087,-1.1749,France,B,4,0.6824706035831508,7,7.636363636363637,3960.2992478837405,258.997352353821,3395.79564056698,4282.549167540185,4968.75,151.89236011893422,4781.25,5250.0,3.8736613714285717,0.12213208189414924,3.7066493,4.061585,4.866353728571428,0.23283597112441146,4.494624,5.24881,13.184302091779216,0.7807039503010929,11.997418385721687,13.989963448308128,3.0,0.0,3.0,3.0,2.523809523809524,0.39267672624930106,2.0,3.3333333333333335,1.5700793857142856,0.3542076600926856,1.1377978,2.1655653
237067,48.7298,11.1889,Germany,C,3,0.253096687877449,8,1.6608996539792389,2494.4578450733075,638.0239006114374,1584.4199762742635,3285.0890365665714,4558.59375,410.4909348782108,3867.1875,4945.3125,5.0711911999999995,0.24259184974334977,4.598441,5.406498,5.38073375,0.09090418206824974,5.2808857,5.572484,6.811027254785328,1.5037532705611742,4.334816494612991,8.749516435548786,3.0,0.0,3.0,3.0,2.916666666666667,0.39965262694272663,2.3333333333333335,3.6666666666666665,1.038637125,0.1437449953214698,0.7016306,1.1875473
238554,48.7084,11.26,Germany,C,3,0.6408863812653675,11,19.411764705882355,3271.0355824090902,679.0090264500617,1693.0083986477366,4142.933441216916,5224.431818181818,1591.8203939251478,4195.3125,7945.3125,4.460627081818181,0.5612871262445789,3.597665,5.38289,4.876624572727272,0.2861458094686696,4.3513613,5.2101717,14.51767664011092,4.375433932270331,7.653298716699347,22.288420437362102,3.0,0.0,3.0,3.0,1.424242424242424,0.3784847271756605,0.6666666666666666,2.0,2.0093253,0.4778589300866788,1.3067877,2.6557298
238556,48.7084,11.26,Germany,C,3,0.6408863812653675,29,9.56043956043956,3283.779199808287,898.8395945022734,1693.0083986477366,4007.86933830162,4276.131465517241,555.5738117747851,2132.8125,4570.3125,4.193432544827585,0.5504758421187403,3.1133883,4.9871264,5.218138613793104,0.26111350709008513,4.5534606,5.590104,12.341741315340041,5.606756053688543,3.4591028121124414,23.526573952868983,3.0,0.0,3.0,3.0,2.333333333333333,0.6064784348631227,1.3333333333333333,3.6666666666666665,1.269615295862069,0.38951140513632665,0.63807833,2.289888
238557,48.7084,11.26,Germany,C,3,0.6408863812653675,7,16.153846153846153,3242.801216276858,377.1210037726479,2974.1573399706103,4142.933441216916,4359.375,12.527870714644893,4335.9375,4382.8125,3.2769650857142856,0.3502233933572091,2.8845859,3.7689884,4.430149171428572,0.2565984738154965,4.071562,4.740139,21.083998759641673,2.0634295350127174,19.25654088950825,24.43917650049793,3.0,0.0,3.0,3.0,1.3333333333333335,0.4364357804719848,0.6666666666666666,2.0,2.445312714285714,0.439815209841625,1.912365,3.0977006
239720,44.3597,-1.1472,France,B,4,0.6321077711127998,9,10.384615384615385,2950.1256969348688,435.7614316746426,2437.796955402183,3877.208470957242,4085.9375,24.705294220065465,4054.6875,4125.0,2.7546695555555556,0.11215273338848748,2.5841634,2.9589934,5.144302877777778,0.14316739174052925,4.821232,5.3131294,14.859384690222065,0.838687630637898,13.407259625663745,16.26789820630895,3.0,0.0,3.0,3.0,2.851851851851852,0.3552467795046459,2.3333333333333335,3.3333333333333335,1.3224387333333334,0.12694714070959703,1.1191505,1.5315684
239975,48.7088,11.2586,Germany,C,3,0.6280738447734439,9,4.462809917355372,1769.612385900723,152.6456878992294,1532.7661745000066,1998.1639558540896,4559.895833333333,677.5839495446712,3281.25,4945.3125,5.115856466666667,0.23861732121651263,4.678718,5.3627305,5.534135066666667,0.04138078348592363,5.4728894,5.608362,4.725582626970521,0.7349488590843591,3.474790822675617,5.727167365016867,3.0,0.0,3.0,3.0,2.9999999999999996,1.2862041003100249,1.3333333333333333,4.333333333333333,0.780697038888889,0.10105269993850186,0.60654867,0.9484265
