segment_id,recording_id
303440_seg_63000,303440
303440_seg_66000,303440
303437_seg_0,303437
303437_seg_3000,303437
303437_seg_6000,303437
303437_seg_9000,303437
303437_seg_15000,303437
303437_seg_18000,303437
303437_seg_21000,303437
303437_seg_24000,303437
303436_seg_0,303436
303436_seg_6000,303436
303436_seg_9000,303436
303436_seg_12000,303436
303436_seg_15000,303436
303436_seg_18000,303436
303436_seg_21000,303436
303436_seg_27000,303436
303436_seg_30000,303436
303436_seg_36000,303436
303436_seg_42000,303436
303436_seg_48000,303436
303436_seg_51000,303436
303436_seg_54000,303436
303436_seg_57000,303436
303436_seg_60000,303436
303436_seg_66000,303436
303436_seg_69000,303436
303422_seg_0,303422
303422_seg_3000,303422
303422_seg_9000,303422
303422_seg_12000,303422
303422_seg_15000,303422
303422_seg_21000,303422
303422_seg_24000,303422
303422_seg_30000,303422
303422_seg_33000,303422
303422_seg_39000,303422
303422_seg_42000,303422
303422_seg_45000,303422
303422_seg_48000,303422
303422_seg_57000,303422
303422_seg_60000,303422
303422_seg_63000,303422
303422_seg_66000,303422
303416_seg_0,303416
303416_seg_6000,303416
303416_seg_12000,303416
303416_seg_15000,303416
303416_seg_18000,303416
303416_seg_24000,303416
303416_seg_30000,303416
303416_seg_36000,303416
303404_seg_0,303404
303404_seg_6000,303404
303404_seg_9000,303404
303404_seg_12000,303404
303404_seg_15000,303404
303404_seg_24000,303404
303404_seg_27000,303404
303404_seg_39000,303404
303404_seg_45000,303404
303403_seg_0,303403
303403_seg_3000,303403
303403_seg_6000,303403
303403_seg_9000,303403
303403_seg_12000,303403
303403_seg_15000,303403
303403_seg_21000,303403
303403_seg_24000,303403
303403_seg_27000,303403
303403_seg_33000,303403
303403_seg_36000,303403
303403_seg_39000,303403
303403_seg_42000,303403
303403_seg_48000,303403
303403_seg_51000,303403
303403_seg_54000,303403
303403_seg_57000,303403
303403_seg_60000,303403
303403_seg_63000,303403
303395_seg_0,303395
303395_seg_6000,303395
303395_seg_9000,303395
303395_seg_21000,303395
303395_seg_24000,303395
303321_seg_3000,303321
303321_seg_9000,303321
303321_seg_21000,303321
303321_seg_27000,303321
303321_seg_33000,303321
303321_seg_36000,303321
303321_seg_39000,303321
303321_seg_42000,303321
303321_seg_45000,303321
303321_seg_48000,303321
303321_seg_51000,303321
303321_seg_54000,303321
303321_seg_57000,303321
303321_seg_60000,303321
303321_seg_63000,303321
303321_seg_66000,303321
303321_seg_69000,303321
303321_seg_72000,303321
303321_seg_78000,303321
303321_seg_81000,303321
303321_seg_84000,303321
303321_seg_87000,303321
303321_seg_90000,303321
303321_seg_96000,303321
303321_seg_102000,303321
303321_seg_105000,303321
303321_seg_108000,303321
303321_seg_111000,303321
303321_seg_117000,303321
303321_seg_126000,303321
303321_seg_129000,303321
303321_seg_135000,303321
303321_seg_138000,303321
303321_seg_141000,303321
303321_seg_144000,303321
303321_seg_147000,303321
303321_seg_150000,303321
303321_seg_153000,303321
303321_seg_156000,303321
303321_seg_159000,303321
303321_seg_165000,303321
303321_seg_171000,303321
303321_seg_177000,303321
303321_seg_183000,303321
303321_seg_186000,303321
303321_seg_189000,303321
303321_seg_195000,303321
303321_seg_198000,303321
303321_seg_201000,303321
303321_seg_204000,303321
303321_seg_207000,303321
303321_seg_219000,303321
303321_seg_222000,303321
303321_seg_228000,303321
303321_seg_234000,303321
303321_seg_243000,303321
303321_seg_246000,303321
303321_seg_252000,303321
303321_seg_258000,303321
303321_seg_270000,303321
303321_seg_276000,303321
303321_seg_282000,303321
303321_seg_285000,303321
303321_seg_288000,303321
303321_seg_294000,303321
303316_seg_0,303316
303316_seg_6000,303316
303316_seg_18000,303316
303316_seg_24000,303316
303316_seg_27000,303316
303312_seg_0,303312
303312_seg_3000,303312
303312_seg_9000,303312
281645_seg_0,281645
281645_seg_3000,281645
281645_seg_6000,281645
281645_seg_9000,281645
281645_seg_12000,281645
281644_seg_0,281644
281644_seg_3000,281644
281644_seg_6000,281644
281644_seg_9000,281644
281644_seg_12000,281644
281644_seg_15000,281644
281644_seg_18000,281644
281644_seg_21000,281644
281644_seg_24000,281644
281644_seg_27000,281644
281644_seg_30000,281644
281644_seg_33000,281644
281644_seg_36000,281644
281644_seg_39000,281644
281644_seg_42000,281644
281640_seg_0,281640
281640_seg_6000,281640
281640_seg_9000,281640
281640_seg_12000,281640
281640_seg_15000,281640
281640_seg_18000,281640
281640_seg_21000,281640
281640_seg_24000,281640
281640_seg_30000,281640
281640_seg_33000,281640
281640_seg_39000,281640
281640_seg_42000,281640
281640_seg_48000,281640
281639_seg_0,281639
281639_seg_3000,281639
281639_seg_6000,281639
281639_seg_9000,281639
281639_seg_15000,281639
281639_seg_18000,281639
281639_seg_21000,281639
281639_seg_24000,281639
281639_seg_27000,281639
281639_seg_30000,281639
281639_seg_36000,281639
281638_seg_0,281638
281638_seg_3000,281638
281638_seg_6000,281638
281638_seg_12000,281638
281638_seg_15000,281638
281638_seg_18000,281638
281638_seg_21000,281638
281638_seg_24000,281638
281638_seg_27000,281638
281638_seg_30000,281638
281638_seg_33000,281638
281636_seg_0,281636
281636_seg_3000,281636
281636_seg_9000,281636
281636_seg_15000,281636
281636_seg_21000,281636
281636_seg_24000,281636
281636_seg_27000,281636
281636_seg_30000,281636
281636_seg_33000,281636
281635_seg_0,281635
281635_seg_3000,281635
281635_seg_6000,281635
281635_seg_9000,281635
281635_seg_12000,281635
281635_seg_18000,281635
281635_seg_21000,281635
281635_seg_24000,281635
281635_seg_27000,281635
281635_seg_30000,281635
175109_seg_0,175109
175109_seg_3000,175109
175109_seg_12000,175109
175109_seg_39000,175109
175109_seg_57000,175109
175109_seg_75000,175109
175109_seg_78000,175109
175109_seg_84000,175109
172453_seg_0,172453
172453_seg_3000,172453
172453_seg_6000,172453
172453_seg_9000,172453
172453_seg_12000,172453
172453_seg_15000,172453
172453_seg_18000,172453
172453_seg_21000,172453
172453_seg_24000,172453
172453_seg_27000,172453
172453_seg_33000,172453
172453_seg_39000,172453
172453_seg_42000,172453
172453_seg_45000,172453
172453_seg_48000,172453
172453_seg_51000,172453
172453_seg_54000,172453
172453_seg_57000,172453
172453_seg_60000,172453
172453_seg_63000,172453
172453_seg_66000,172453
172453_seg_69000,172453
172453_seg_72000,172453
172453_seg_75000,172453
172453_seg_78000,172453
172453_seg_81000,172453
172453_seg_84000,172453
172453_seg_90000,172453
172453_seg_96000,172453
172453_seg_102000,172453
172453_seg_105000,172453
172453_seg_111000,172453
172453_seg_114000,172453
172453_seg_117000,172453
172453_seg_120000,172453
172453_seg_126000,172453
172453_seg_129000,172453
172453_seg_132000,172453
172453_seg_135000,172453
172453_seg_138000,172453
172453_seg_144000,172453
172453_seg_147000,172453
172453_seg_150000,172453
172453_seg_156000,172453
172453_seg_162000,172453
172453_seg_165000,172453
172453_seg_171000,172453
172453_seg_213000,172453
170185_seg_0,170185
170185_seg_3000,170185
170185_seg_6000,170185
170185_seg_9000,170185
170185_seg_12000,170185
170185_seg_18000,170185
170185_seg_21000,170185
170185_seg_24000,170185
170185_seg_30000,170185
170185_seg_33000,170185
161542_seg_0,161542
161542_seg_3000,161542
161542_seg_9000,161542
161542_seg_15000,161542
135371_seg_3000,135371
135371_seg_6000,135371
135371_seg_9000,135371
135371_seg_12000,135371
135371_seg_15000,135371
135371_seg_18000,135371
135371_seg_21000,135371
135371_seg_24000,135371
135371_seg_30000,135371
132001_seg_0,132001
132001_seg_6000,132001
132001_seg_9000,132001
132001_seg_12000,132001
132001_seg_15000,132001
132001_seg_18000,132001
132001_seg_21000,132001
132001_seg_27000,132001
132001_seg_30000,132001
131611_seg_0,131611
131611_seg_3000,131611
131611_seg_15000,131611
131611_seg_18000,131611
129372_seg_0,129372
129372_seg_9000,129372
129372_seg_12000,129372
129372_seg_15000,129372
129329_seg_3000,129329
129329_seg_6000,129329
129329_seg_9000,129329
129329_seg_18000,129329
129329_seg_27000,129329
129329_seg_39000,129329
129329_seg_57000,129329
129329_seg_84000,129329
129329_seg_120000,129329
129328_seg_0,129328
129328_seg_3000,129328
129328_seg_6000,129328
129328_seg_9000,129328
129328_seg_12000,129328
129328_seg_15000,129328
129328_seg_21000,129328
129328_seg_24000,129328
129328_seg_27000,129328
129328_seg_30000,129328
129328_seg_33000,129328
129328_seg_36000,129328
129328_seg_42000,129328
129328_seg_45000,129328
129328_seg_51000,129328
129328_seg_54000,129328
129328_seg_60000,129328
129328_seg_66000,129328
129328_seg_69000,129328
129328_seg_75000,129328
129328_seg_78000,129328
129328_seg_81000,129328
129328_seg_87000,129328
129328_seg_93000,129328
129328_seg_99000,129328
129328_seg_102000,129328
129328_seg_108000,129328
129328_seg_114000,129328
129328_seg_117000,129328
129327_seg_0,129327
129327_seg_12000,129327
129327_seg_33000,129327
129327_seg_48000,129327
129327_seg_51000,129327
129327_seg_57000,129327
129327_seg_60000,129327
129327_seg_72000,129327
129327_seg_75000,129327
129327_seg_96000,129327
129327_seg_99000,129327
129327_seg_105000,129327
129327_seg_108000,129327
129327_seg_114000,129327
129327_seg_120000,129327
129327_seg_126000,129327
129327_seg_135000,129327
129327_seg_147000,129327
129327_seg_150000,129327
129327_seg_156000,129327
129326_seg_0,129326
129326_seg_3000,129326
129326_seg_6000,129326
129326_seg_9000,129326
129326_seg_12000,129326
129326_seg_15000,129326
129326_seg_21000,129326
129326_seg_24000,129326
129326_seg_30000,129326
129326_seg_33000,129326
129326_seg_36000,129326
129326_seg_39000,129326
129326_seg_42000,129326
129326_seg_45000,129326
129326_seg_48000,129326
129326_seg_54000,129326
129326_seg_60000,129326
129326_seg_63000,129326
129326_seg_72000,129326
129326_seg_75000,129326
129326_seg_81000,129326
129326_seg_84000,129326
129326_seg_90000,129326
129326_seg_93000,129326
129326_seg_96000,129326
129326_seg_99000,129326
129326_seg_102000,129326
129326_seg_105000,129326
129326_seg_108000,129326
129326_seg_117000,129326
129326_seg_126000,129326
129326_seg_129000,129326
129326_seg_132000,129326
129326_seg_141000,129326
129326_seg_144000,129326
129326_seg_153000,129326
129326_seg_156000,129326
129326_seg_168000,129326
129326_seg_171000,129326
129325_seg_0,129325
129325_seg_3000,129325
129325_seg_12000,129325
129325_seg_24000,129325
129325_seg_30000,129325
129325_seg_33000,129325
129325_seg_42000,129325
129325_seg_57000,129325
129325_seg_63000,129325
129325_seg_66000,129325
129325_seg_72000,129325
129325_seg_75000,129325
129325_seg_81000,129325
129325_seg_90000,129325
129325_seg_102000,129325
129325_seg_111000,129325
129325_seg_114000,129325
129324_seg_0,129324
129324_seg_15000,129324
129324_seg_24000,129324
129324_seg_36000,129324
129324_seg_51000,129324
129324_seg_72000,129324
129324_seg_75000,129324
129324_seg_96000,129324
129324_seg_114000,129324
129324_seg_117000,129324
129324_seg_123000,129324
129324_seg_135000,129324
129324_seg_150000,129324
129324_seg_159000,129324
129323_seg_0,129323
129323_seg_6000,129323
129323_seg_9000,129323
129323_seg_12000,129323
129323_seg_15000,129323
129323_seg_18000,129323
129323_seg_21000,129323
129323_seg_24000,129323
129323_seg_27000,129323
129323_seg_30000,129323
129323_seg_33000,129323
129323_seg_36000,129323
129323_seg_42000,129323
129323_seg_48000,129323
129323_seg_51000,129323
129323_seg_54000,129323
129323_seg_60000,129323
129323_seg_66000,129323
129323_seg_69000,129323
129323_seg_72000,129323
129323_seg_75000,129323
129323_seg_81000,129323
129323_seg_87000,129323
129323_seg_90000,129323
129323_seg_93000,129323
129323_seg_99000,129323
129323_seg_102000,129323
129323_seg_105000,129323
129323_seg_108000,129323
129323_seg_111000,129323
129323_seg_114000,129323
129323_seg_117000,129323
129323_seg_123000,129323
129323_seg_132000,129323
129323_seg_144000,129323
129323_seg_153000,129323
129323_seg_162000,129323
129323_seg_165000,129323
129323_seg_171000,129323
123589_seg_0,123589
123589_seg_12000,123589
101346_seg_0,101346
101346_seg_3000,101346
101346_seg_6000,101346
101346_seg_18000,101346
101346_seg_21000,101346
101346_seg_24000,101346
101346_seg_30000,101346
101346_seg_33000,101346
101346_seg_36000,101346
101346_seg_42000,101346
101346_seg_45000,101346
101346_seg_51000,101346
101346_seg_57000,101346
101009_seg_90000,101009
101009_seg_96000,101009
101009_seg_102000,101009
101009_seg_105000,101009
101009_seg_108000,101009
101009_seg_111000,101009
101009_seg_117000,101009
101009_seg_120000,101009
101009_seg_126000,101009
101009_seg_132000,101009
101009_seg_135000,101009
101009_seg_141000,101009
101009_seg_144000,101009
101009_seg_147000,101009
101009_seg_150000,101009
101009_seg_153000,101009
99911_seg_0,99911
99911_seg_3000,99911
99911_seg_9000,99911
99911_seg_12000,99911
99911_seg_15000,99911
99911_seg_18000,99911
99911_seg_21000,99911
99911_seg_24000,99911
99911_seg_27000,99911
99911_seg_30000,99911
99911_seg_33000,99911
99911_seg_36000,99911
98274_seg_15000,98274
98274_seg_21000,98274
98274_seg_27000,98274
98274_seg_30000,98274
97120_seg_0,97120
97120_seg_6000,97120
97120_seg_9000,97120
97120_seg_12000,97120
97120_seg_21000,97120
97120_seg_30000,97120
97120_seg_33000,97120
97120_seg_39000,97120
97120_seg_42000,97120
97120_seg_45000,97120
97120_seg_48000,97120
97120_seg_51000,97120
97120_seg_57000,97120
97120_seg_60000,97120
96983_seg_3000,96983
96983_seg_6000,96983
96983_seg_9000,96983
96983_seg_12000,96983
96983_seg_15000,96983
96983_seg_18000,96983
96983_seg_21000,96983
96983_seg_24000,96983
96983_seg_27000,96983
96983_seg_30000,96983
96983_seg_33000,96983
96983_seg_36000,96983
96983_seg_39000,96983
96983_seg_42000,96983
96983_seg_45000,96983
96983_seg_48000,96983
96983_seg_51000,96983
96983_seg_54000,96983
96983_seg_57000,96983
96983_seg_60000,96983
96983_seg_63000,96983
96983_seg_66000,96983
96983_seg_69000,96983
96983_seg_78000,96983
96983_seg_81000,96983
96983_seg_93000,96983
96982_seg_0,96982
96982_seg_3000,96982
96982_seg_6000,96982
96982_seg_9000,96982
96982_seg_12000,96982
96982_seg_15000,96982
96982_seg_18000,96982
96982_seg_21000,96982
96982_seg_24000,96982
96982_seg_27000,96982
96982_seg_30000,96982
96982_seg_33000,96982
96982_seg_36000,96982
96982_seg_39000,96982
96982_seg_42000,96982
96982_seg_45000,96982
96982_seg_48000,96982
96982_seg_51000,96982
96982_seg_54000,96982
96982_seg_57000,96982
96982_seg_60000,96982
96982_seg_63000,96982
96982_seg_66000,96982
96982_seg_69000,96982
96982_seg_72000,96982
89967_seg_0,89967
89967_seg_6000,89967
89967_seg_15000,89967
89967_seg_18000,89967
89967_seg_24000,89967
89967_seg_30000,89967
89967_seg_33000,89967
89967_seg_36000,89967
89967_seg_39000,89967
89967_seg_42000,89967
89967_seg_48000,89967
76364_seg_0,76364
76364_seg_3000,76364
76364_seg_6000,76364
76364_seg_9000,76364
76364_seg_15000,76364
76364_seg_18000,76364
76364_seg_21000,76364
76364_seg_24000,76364
76364_seg_27000,76364
76364_seg_30000,76364
76364_seg_33000,76364
76364_seg_36000,76364
76364_seg_42000,76364
55174_seg_0,55174
55174_seg_3000,55174
55174_seg_9000,55174
55174_seg_15000,55174
55174_seg_18000,55174
55174_seg_21000,55174
55174_seg_24000,55174
55174_seg_27000,55174
53725_seg_0,53725
53725_seg_3000,53725
53725_seg_6000,53725
53725_seg_9000,53725
53725_seg_12000,53725
1106172_seg_3000,1106172
1106172_seg_9000,1106172
1106172_seg_12000,1106172
1106172_seg_18000,1106172
1106172_seg_21000,1106172
1106172_seg_33000,1106172
1106172_seg_36000,1106172
1105710_seg_3000,1105710
1105710_seg_9000,1105710
1105710_seg_12000,1105710
1105710_seg_15000,1105710
1105710_seg_18000,1105710
1105710_seg_21000,1105710
1105710_seg_27000,1105710
1105710_seg_30000,1105710
1105710_seg_36000,1105710
1105710_seg_42000,1105710
1105710_seg_45000,1105710
1105710_seg_48000,1105710
1105710_seg_51000,1105710
1105710_seg_54000,1105710
1105710_seg_57000,1105710
1105710_seg_60000,1105710
1105710_seg_63000,1105710
1105710_seg_66000,1105710
1105710_seg_69000,1105710
1105710_seg_75000,1105710
1105710_seg_78000,1105710
1104743_seg_3000,1104743
1104743_seg_12000,1104743
1104743_seg_15000,1104743
1104743_seg_18000,1104743
1103431_seg_0,1103431
1103431_seg_6000,1103431
1103431_seg_9000,1103431
1103431_seg_12000,1103431
1103431_seg_15000,1103431
1103431_seg_18000,1103431
1103431_seg_21000,1103431
1103431_seg_24000,1103431
1103431_seg_27000,1103431
1103431_seg_30000,1103431
1103431_seg_33000,1103431
1103431_seg_36000,1103431
1103430_seg_6000,1103430
1103430_seg_9000,1103430
1103430_seg_12000,1103430
1103430_seg_15000,1103430
1103430_seg_18000,1103430
1103430_seg_21000,1103430
1103430_seg_24000,1103430
1103430_seg_27000,1103430
1103430_seg_30000,1103430
1103430_seg_33000,1103430
1101021_seg_0,1101021
1101021_seg_3000,1101021
1101021_seg_6000,1101021
1101021_seg_9000,1101021
1101021_seg_12000,1101021
1101021_seg_15000,1101021
1101021_seg_18000,1101021
1101021_seg_21000,1101021
1101021_seg_27000,1101021
1101021_seg_30000,1101021
1101021_seg_33000,1101021
1101021_seg_36000,1101021
1101021_seg_39000,1101021
1101021_seg_42000,1101021
1101021_seg_45000,1101021
1100412_seg_0,1100412
1100412_seg_3000,1100412
1100412_seg_9000,1100412
1100412_seg_12000,1100412
1096413_seg_33000,1096413
1096413_seg_36000,1096413
1096204_seg_0,1096204
1096204_seg_3000,1096204
1096204_seg_6000,1096204
1096204_seg_9000,1096204
1096204_seg_12000,1096204
1096204_seg_15000,1096204
1096204_seg_18000,1096204
1096204_seg_21000,1096204
1096204_seg_24000,1096204
1096204_seg_27000,1096204
1096204_seg_30000,1096204
1096204_seg_33000,1096204
1096204_seg_36000,1096204
1096204_seg_39000,1096204
1096204_seg_42000,1096204
1096204_seg_45000,1096204
1096204_seg_48000,1096204
1096204_seg_51000,1096204
1096204_seg_54000,1096204
1096204_seg_57000,1096204
1096204_seg_60000,1096204
1096204_seg_63000,1096204
1096204_seg_66000,1096204
1096204_seg_69000,1096204
1096204_seg_72000,1096204
1096204_seg_75000,1096204
1096204_seg_81000,1096204
1096204_seg_87000,1096204
1096204_seg_90000,1096204
1096204_seg_96000,1096204
1096204_seg_99000,1096204
1096204_seg_102000,1096204
1096204_seg_105000,1096204
1096204_seg_108000,1096204
1096204_seg_111000,1096204
1096204_seg_114000,1096204
1096204_seg_123000,1096204
1096204_seg_126000,1096204
1096204_seg_132000,1096204
1096204_seg_135000,1096204
1096204_seg_138000,1096204
1096204_seg_147000,1096204
1096204_seg_150000,1096204
1096204_seg_156000,1096204
1096204_seg_159000,1096204
1096204_seg_162000,1096204
1096204_seg_171000,1096204
1096204_seg_183000,1096204
1095927_seg_0,1095927
1095927_seg_3000,1095927
1095927_seg_9000,1095927
1095927_seg_15000,1095927
1095927_seg_18000,1095927
1095927_seg_24000,1095927
1095927_seg_33000,1095927
1095927_seg_39000,1095927
1095927_seg_42000,1095927
1095927_seg_48000,1095927
1095927_seg_57000,1095927
1095927_seg_63000,1095927
1095927_seg_69000,1095927
1095927_seg_78000,1095927
1095927_seg_90000,1095927
1095927_seg_99000,1095927
1095927_seg_102000,1095927
1095927_seg_111000,1095927
1095927_seg_114000,1095927
1095927_seg_120000,1095927
1095927_seg_123000,1095927
1095927_seg_135000,1095927
1095927_seg_138000,1095927
1095927_seg_150000,1095927
1095927_seg_153000,1095927
1092918_seg_6000,1092918
1092918_seg_9000,1092918
1092918_seg_12000,1092918
1092918_seg_15000,1092918
1092918_seg_18000,1092918
1092918_seg_21000,1092918
1092918_seg_48000,1092918
1092918_seg_54000,1092918
1092918_seg_57000,1092918
1092918_seg_66000,1092918
1092918_seg_69000,1092918
1092918_seg_78000,1092918
1091252_seg_9000,1091252
1090319_seg_0,1090319
1090319_seg_3000,1090319
1090319_seg_9000,1090319
1090319_seg_12000,1090319
1090319_seg_15000,1090319
1090319_seg_18000,1090319
1090319_seg_21000,1090319
1090319_seg_24000,1090319
1090319_seg_30000,1090319
1089785_seg_12000,1089785
1089785_seg_18000,1089785
1089785_seg_21000,1089785
1088917_seg_3000,1088917
1088917_seg_6000,1088917
1088917_seg_12000,1088917
1088917_seg_15000,1088917
1088917_seg_18000,1088917
1088917_seg_21000,1088917
1088917_seg_24000,1088917
1088917_seg_27000,1088917
1088917_seg_30000,1088917
1088917_seg_33000,1088917
1088917_seg_36000,1088917
1088917_seg_39000,1088917
1088917_seg_42000,1088917
1088917_seg_45000,1088917
1088917_seg_51000,1088917
1088917_seg_54000,1088917
1088544_seg_3000,1088544
1088544_seg_9000,1088544
1088544_seg_15000,1088544
1088544_seg_33000,1088544
1088544_seg_39000,1088544
1087011_seg_0,1087011
1087011_seg_3000,1087011
1087011_seg_6000,1087011
1087011_seg_9000,1087011
1087011_seg_12000,1087011
1087011_seg_15000,1087011
1087011_seg_18000,1087011
1087011_seg_21000,1087011
1087011_seg_24000,1087011
1087011_seg_27000,1087011
1087011_seg_33000,1087011
1085790_seg_0,1085790
1085790_seg_3000,1085790
1085790_seg_6000,1085790
1085790_seg_9000,1085790
1085790_seg_12000,1085790
1085790_seg_15000,1085790
1085790_seg_18000,1085790
1085790_seg_21000,1085790
1085790_seg_24000,1085790
1085790_seg_27000,1085790
1085790_seg_30000,1085790
1085790_seg_33000,1085790
1085790_seg_36000,1085790
1085790_seg_42000,1085790
1085790_seg_45000,1085790
1085790_seg_54000,1085790
1085790_seg_60000,1085790
1085790_seg_63000,1085790
1085790_seg_66000,1085790
1085790_seg_69000,1085790
1085790_seg_75000,1085790
1085790_seg_81000,1085790
1085790_seg_90000,1085790
1085790_seg_99000,1085790
1085776_seg_0,1085776
1085776_seg_9000,1085776
1085776_seg_12000,1085776
1085776_seg_39000,1085776
1085776_seg_42000,1085776
1085776_seg_48000,1085776
1085776_seg_51000,1085776
1085776_seg_57000,1085776
1085776_seg_60000,1085776
1085775_seg_0,1085775
1085775_seg_6000,1085775
1085775_seg_9000,1085775
1085775_seg_12000,1085775
1085775_seg_15000,1085775
1085775_seg_18000,1085775
1085775_seg_21000,1085775
1085775_seg_24000,1085775
1085775_seg_27000,1085775
1085775_seg_30000,1085775
1085775_seg_33000,1085775
1085775_seg_36000,1085775
1085775_seg_39000,1085775
1085775_seg_42000,1085775
1085775_seg_45000,1085775
1085775_seg_48000,1085775
1085775_seg_51000,1085775
1085775_seg_54000,1085775
1085775_seg_57000,1085775
1085775_seg_60000,1085775
1085775_seg_63000,1085775
1085775_seg_66000,1085775
1085775_seg_69000,1085775
1085775_seg_72000,1085775
1085775_seg_75000,1085775
1085775_seg_78000,1085775
1085775_seg_90000,1085775
1085775_seg_93000,1085775
1085775_seg_96000,1085775
1085775_seg_108000,1085775
1085775_seg_111000,1085775
1085775_seg_114000,1085775
1085775_seg_117000,1085775
1085771_seg_0,1085771
1085771_seg_6000,1085771
1085771_seg_9000,1085771
1085771_seg_12000,1085771
1085771_seg_18000,1085771
1085771_seg_24000,1085771
1085771_seg_27000,1085771
1085771_seg_30000,1085771
1076081_seg_6000,1076081
1076081_seg_9000,1076081
1076081_seg_15000,1076081
1076081_seg_21000,1076081
1076081_seg_24000,1076081
1076073_seg_0,1076073
1076073_seg_3000,1076073
1076073_seg_9000,1076073
1076073_seg_12000,1076073
1076073_seg_15000,1076073
1076073_seg_18000,1076073
1073093_seg_0,1073093
1073093_seg_3000,1073093
1073093_seg_6000,1073093
1073093_seg_15000,1073093
1073093_seg_30000,1073093
1073093_seg_33000,1073093
1073093_seg_36000,1073093
1073093_seg_39000,1073093
1073093_seg_42000,1073093
1073093_seg_45000,1073093
1073093_seg_51000,1073093
1073093_seg_54000,1073093
1073093_seg_57000,1073093
1073093_seg_63000,1073093
1028744_seg_0,1028744
1028744_seg_36000,1028744
1028744_seg_42000,1028744
1007924_seg_3000,1007924
1007924_seg_9000,1007924
1007924_seg_12000,1007924
1007924_seg_18000,1007924
1007924_seg_21000,1007924
1007924_seg_24000,1007924
1007924_seg_27000,1007924
1007924_seg_33000,1007924
1007924_seg_36000,1007924
1007924_seg_45000,1007924
1007924_seg_51000,1007924
1007924_seg_54000,1007924
1002199_seg_0,1002199
1002199_seg_3000,1002199
1002199_seg_6000,1002199
1002199_seg_9000,1002199
1002199_seg_12000,1002199
1002199_seg_15000,1002199
1002199_seg_18000,1002199
1002199_seg_21000,1002199
1002199_seg_24000,1002199
1002199_seg_30000,1002199
1002199_seg_36000,1002199
1002199_seg_39000,1002199
1002199_seg_45000,1002199
1002199_seg_51000,1002199
1002132_seg_0,1002132
1002132_seg_3000,1002132
1002132_seg_6000,1002132
1002132_seg_12000,1002132
1002132_seg_18000,1002132
1002132_seg_21000,1002132
1002132_seg_27000,1002132
1002132_seg_33000,1002132
1002132_seg_36000,1002132
1002132_seg_39000,1002132
1002132_seg_42000,1002132
1002132_seg_45000,1002132
1002132_seg_51000,1002132
1002132_seg_54000,1002132
1002132_seg_57000,1002132
1002028_seg_0,1002028
1002028_seg_3000,1002028
1001965_seg_0,1001965
1001965_seg_3000,1001965
1001965_seg_12000,1001965
1001594_seg_0,1001594
999132_seg_0,999132
999132_seg_3000,999132
999132_seg_9000,999132
999132_seg_18000,999132
994503_seg_0,994503
994503_seg_3000,994503
994503_seg_9000,994503
994503_seg_12000,994503
994503_seg_21000,994503
994503_seg_30000,994503
994503_seg_33000,994503
994503_seg_96000,994503
994503_seg_99000,994503
994503_seg_108000,994503
994503_seg_120000,994503
994503_seg_123000,994503
994503_seg_150000,994503
994503_seg_168000,994503
994503_seg_177000,994503
994503_seg_192000,994503
994503_seg_195000,994503
994503_seg_213000,994503
994503_seg_219000,994503
994503_seg_231000,994503
994503_seg_234000,994503
994503_seg_237000,994503
992432_seg_3000,992432
992432_seg_6000,992432
992432_seg_9000,992432
992432_seg_18000,992432
992432_seg_21000,992432
992432_seg_24000,992432
992432_seg_27000,992432
992432_seg_30000,992432
992432_seg_33000,992432
992432_seg_36000,992432
992432_seg_39000,992432
992432_seg_42000,992432
992432_seg_45000,992432
992432_seg_51000,992432
992432_seg_57000,992432
992432_seg_60000,992432
992432_seg_63000,992432
992432_seg_69000,992432
992432_seg_72000,992432
992432_seg_81000,992432
992432_seg_84000,992432
992432_seg_87000,992432
992432_seg_99000,992432
992431_seg_6000,992431
992431_seg_9000,992431
992431_seg_15000,992431
992431_seg_18000,992431
992431_seg_21000,992431
992431_seg_24000,992431
992431_seg_30000,992431
992431_seg_36000,992431
992431_seg_42000,992431
992431_seg_51000,992431
992431_seg_54000,992431
992431_seg_57000,992431
992431_seg_60000,992431
992431_seg_63000,992431
992431_seg_66000,992431
992431_seg_72000,992431
992431_seg_102000,992431
992431_seg_105000,992431
992431_seg_108000,992431
992431_seg_111000,992431
992431_seg_114000,992431
992431_seg_120000,992431
992431_seg_129000,992431
992431_seg_132000,992431
992430_seg_3000,992430
992430_seg_6000,992430
992430_seg_12000,992430
992430_seg_18000,992430
992430_seg_24000,992430
992430_seg_33000,992430
992430_seg_36000,992430
992430_seg_42000,992430
992430_seg_45000,992430
992430_seg_57000,992430
992430_seg_60000,992430
989014_seg_231000,989014
989009_seg_0,989009
989009_seg_3000,989009
989009_seg_6000,989009
989009_seg_12000,989009
989009_seg_18000,989009
989009_seg_21000,989009
989009_seg_24000,989009
989009_seg_30000,989009
989009_seg_33000,989009
985819_seg_0,985819
985819_seg_6000,985819
985819_seg_12000,985819
985298_seg_0,985298
985298_seg_3000,985298
985298_seg_6000,985298
985298_seg_9000,985298
985298_seg_18000,985298
985298_seg_24000,985298
985298_seg_30000,985298
985298_seg_33000,985298
985298_seg_39000,985298
985298_seg_42000,985298
985298_seg_45000,985298
985298_seg_48000,985298
985298_seg_51000,985298
985298_seg_54000,985298
985298_seg_60000,985298
985298_seg_66000,985298
